"SOG"	"COG"	"Heading"	"ROT"	"BaseDateTime"	"Status"	"VoyageID"	"MMSI"	"ReceiverType"	"ReceiverID"	"coords.x1"	"coords.x2"	"VesselType"	"Length"	"Destination"	"min_timediff"	"interval"
19	88	87	0	"2011-12-01 08:30:00"	0	29	477000669	"r"	"17MBAL1"	-166.516412	54.379752	71	260	"HALIFAX"	0	2
12	273	271	0	"2011-12-01 08:30:00"	0	40	477313600	"r"	"17MFAL1"	-163.154283	54.185767	70	225	"XINSHA,CHINA"	0	2
6	69	67	127	"2011-12-01 08:30:00"	0	12	366389048	"r"	"17MBAL1"	-165.54655	54.083093	38	25	"SEATTLE"	0	2
9	143	139	0	"2011-12-01 08:30:00"	15	17	368009600	"r"	"17MBAL1"	-166.589693	54.015552	30	30	NA	0	2
13	273	273	0	"2011-12-01 08:30:00"	0	24	371900090	"r"	"17MBAL1"	-167.28315	54.446633	70	224	"KR INC"	0	2
24	88	88	0	"2011-12-01 08:30:00"	0	25	636069210	"r"	"17MBAL1"	-167.301805	54.48326	79	299	"CN YAN > CA PRR"	0	2
24	88	88	0	"2011-12-01 08:30:00"	0	25	636069210	"r"	"17MBAL1"	-167.301805	54.48326	79	299	"CA PRR > CA VAN"	0	2
24	88	88	0	"2011-12-01 08:30:00"	0	25	636069210	"r"	"17MBAL1"	-167.301805	54.48326	79	299	"CA VAN > US SEA"	0	2
24	88	88	0	"2011-12-01 08:30:00"	0	25	636069210	"r"	"17MBAL1"	-167.301805	54.48326	79	299	"US SEA > JP YKH"	0	2
24	88	88	0	"2011-12-01 08:30:00"	0	25	636069210	"r"	"17MBAL1"	-167.301805	54.48326	79	299	"US SEA > JP YOK"	0	2
22	275	275	0	"2011-12-01 08:59:00"	0	15	357009204	"r"	"17MBAL1"	-166.412193	54.46111	71	298	"JP TYO"	1	3
22	275	275	0	"2011-12-01 08:59:00"	0	15	357009204	"r"	"17MBAL1"	-166.412193	54.46111	71	298	"BALBOA"	1	3
20	98	97	0	"2011-12-01 08:59:00"	0	47	218040076	"r"	"17MFAL1"	-162.757567	54.134975	71	211	"SEATTLE"	1	3
20	98	97	0	"2011-12-01 08:59:00"	0	47	218040076	"r"	"17MFAL1"	-162.757567	54.134975	71	211	"ROBERTS BANK"	1	3
20	98	97	0	"2011-12-01 08:59:00"	0	47	218040076	"r"	"17MFAL1"	-162.757567	54.134975	71	211	"NANSHA"	1	3
23	94	96	0	"2011-12-01 08:59:00"	0	25	636069210	"r"	"17MDUT1"	-166.985098	54.474095	79	299	"CN YAN > CA PRR"	1	3
23	94	96	0	"2011-12-01 08:59:00"	0	25	636069210	"r"	"17MDUT1"	-166.985098	54.474095	79	299	"CA PRR > CA VAN"	1	3
23	94	96	0	"2011-12-01 08:59:00"	0	25	636069210	"r"	"17MDUT1"	-166.985098	54.474095	79	299	"CA VAN > US SEA"	1	3
23	94	96	0	"2011-12-01 08:59:00"	0	25	636069210	"r"	"17MDUT1"	-166.985098	54.474095	79	299	"US SEA > JP YKH"	1	3
23	94	96	0	"2011-12-01 08:59:00"	0	25	636069210	"r"	"17MDUT1"	-166.985098	54.474095	79	299	"US SEA > JP YOK"	1	3
9	140	139	129	"2011-12-01 08:59:00"	15	17	368009600	"r"	"17MBAL1"	-166.515458	53.960313	30	30	NA	1	3
13	273	274	0	"2011-12-01 08:59:00"	0	24	371900090	"r"	"17MBAL1"	-167.459967	54.451317	70	224	"KR INC"	1	3
19	87	87	0	"2011-12-01 08:59:00"	0	29	477000669	"r"	"17MBAL1"	-166.250883	54.385748	71	260	"SEATTLE USA"	1	3
19	87	87	0	"2011-12-01 08:59:00"	0	29	477000669	"r"	"17MBAL1"	-166.250883	54.385748	71	260	"OAKLAND USA"	1	3
19	87	87	0	"2011-12-01 08:59:00"	0	29	477000669	"r"	"17MBAL1"	-166.250883	54.385748	71	260	"BALBOA PANAMA"	1	3
19	87	87	0	"2011-12-01 08:59:00"	0	29	477000669	"r"	"17MBAL1"	-166.250883	54.385748	71	260	"SAVANNAH  USA"	1	3
19	87	87	0	"2011-12-01 08:59:00"	0	29	477000669	"r"	"17MBAL1"	-166.250883	54.385748	71	260	"NORFOLK USA"	1	3
19	87	87	0	"2011-12-01 08:59:00"	0	29	477000669	"r"	"17MBAL1"	-166.250883	54.385748	71	260	"NEW YORK USA"	1	3
19	87	87	0	"2011-12-01 08:59:00"	0	29	477000669	"r"	"17MBAL1"	-166.250883	54.385748	71	260	"HALIFAX"	1	3
17	276	285	0	"2011-12-01 08:59:00"	0	45	548090017	"r"	"17MAKU1"	-164.7715	54.316	70	294	"TOKYO"	1	3
17	276	285	0	"2011-12-01 08:59:00"	0	45	548090017	"r"	"17MAKU1"	-164.7715	54.316	70	294	"PANAMA CANAL"	1	3
10	45	511	128	"2011-12-01 08:59:00"	15	20	366879017	"r"	"17MBAL1"	-166.506253	53.896128	52	32	"DUTCH HARBOR"	1	3
9	266	281	127	"2011-12-01 09:30:00"	15	17	368009600	"r"	"17MDUT1"	-166.516113	53.895602	30	30	NA	0	2
20	87	86	0	"2011-12-01 09:30:00"	0	29	477000669	"r"	"17MBAL1"	-165.963815	54.39122	71	260	"SEATTLE USA"	0	2
20	87	86	0	"2011-12-01 09:30:00"	0	29	477000669	"r"	"17MBAL1"	-165.963815	54.39122	71	260	"OAKLAND USA"	0	2
20	87	86	0	"2011-12-01 09:30:00"	0	29	477000669	"r"	"17MBAL1"	-165.963815	54.39122	71	260	"BALBOA PANAMA"	0	2
20	87	86	0	"2011-12-01 09:30:00"	0	29	477000669	"r"	"17MBAL1"	-165.963815	54.39122	71	260	"SAVANNAH  USA"	0	2
20	87	86	0	"2011-12-01 09:30:00"	0	29	477000669	"r"	"17MBAL1"	-165.963815	54.39122	71	260	"NORFOLK USA"	0	2
20	87	86	0	"2011-12-01 09:30:00"	0	29	477000669	"r"	"17MBAL1"	-165.963815	54.39122	71	260	"NEW YORK USA"	0	2
20	87	86	0	"2011-12-01 09:30:00"	0	29	477000669	"r"	"17MBAL1"	-165.963815	54.39122	71	260	"HALIFAX"	0	2
23	91	91	0	"2011-12-01 09:30:00"	0	25	636069210	"r"	"17MBAL1"	-166.647845	54.436137	79	299	"CN YAN > CA PRR"	0	2
23	91	91	0	"2011-12-01 09:30:00"	0	25	636069210	"r"	"17MBAL1"	-166.647845	54.436137	79	299	"CA PRR > CA VAN"	0	2
23	91	91	0	"2011-12-01 09:30:00"	0	25	636069210	"r"	"17MBAL1"	-166.647845	54.436137	79	299	"CA VAN > US SEA"	0	2
23	91	91	0	"2011-12-01 09:30:00"	0	25	636069210	"r"	"17MBAL1"	-166.647845	54.436137	79	299	"US SEA > JP YKH"	0	2
23	91	91	0	"2011-12-01 09:30:00"	0	25	636069210	"r"	"17MBAL1"	-166.647845	54.436137	79	299	"US SEA > JP YOK"	0	2
10	20	511	128	"2011-12-01 09:30:00"	15	20	366879017	"r"	"17MDUT1"	-166.458707	53.967625	52	32	"DUTCH HARBOR"	0	2
18	280	283	0	"2011-12-01 09:30:00"	0	45	548090017	"r"	"17MAKU1"	-165.022667	54.343	70	294	"TOKYO"	0	2
18	280	283	0	"2011-12-01 09:30:00"	0	45	548090017	"r"	"17MAKU1"	-165.022667	54.343	70	294	"PANAMA CANAL"	0	2
7	66	64	0	"2011-12-01 09:30:00"	0	12	366389048	"r"	"17MAKU1"	-165.380737	54.129265	38	25	"SEATTLE"	0	2
9	282	298	127	"2011-12-01 09:30:00"	15	17	368009600	"r"	"17MBAL1"	-166.517837	53.895995	30	30	NA	0	2
13	274	274	0	"2011-12-01 09:30:00"	0	24	371900090	"r"	"17MBAL1"	-167.652567	54.458867	70	224	"KR INC"	0	2
22	271	271	0	"2011-12-01 09:59:00"	0	15	357009204	"r"	"17MBAL1"	-167.03225	54.48781	71	298	"JP TYO"	1	3
22	271	271	0	"2011-12-01 09:59:00"	0	15	357009204	"r"	"17MBAL1"	-167.03225	54.48781	71	298	"BALBOA"	1	3
9	44	511	128	"2011-12-01 09:59:00"	15	20	366879017	"r"	"17MBAL1"	-166.407262	54.034898	52	32	"DUTCH HARBOR"	1	3
20	88	87	0	"2011-12-01 09:59:00"	0	29	477000669	"r"	"17MAKU1"	-165.688942	54.400692	71	260	"SEATTLE USA"	1	3
20	88	87	0	"2011-12-01 09:59:00"	0	29	477000669	"r"	"17MAKU1"	-165.688942	54.400692	71	260	"OAKLAND USA"	1	3
20	88	87	0	"2011-12-01 09:59:00"	0	29	477000669	"r"	"17MAKU1"	-165.688942	54.400692	71	260	"BALBOA PANAMA"	1	3
20	88	87	0	"2011-12-01 09:59:00"	0	29	477000669	"r"	"17MAKU1"	-165.688942	54.400692	71	260	"SAVANNAH  USA"	1	3
20	88	87	0	"2011-12-01 09:59:00"	0	29	477000669	"r"	"17MAKU1"	-165.688942	54.400692	71	260	"NORFOLK USA"	1	3
20	88	87	0	"2011-12-01 09:59:00"	0	29	477000669	"r"	"17MAKU1"	-165.688942	54.400692	71	260	"NEW YORK USA"	1	3
20	88	87	0	"2011-12-01 09:59:00"	0	29	477000669	"r"	"17MAKU1"	-165.688942	54.400692	71	260	"HALIFAX"	1	3
13	270	269	0	"2011-12-01 09:59:00"	0	24	371900090	"r"	"17MBAL1"	-167.8324	54.464183	70	224	"KR INC"	1	3
18	282	284	0	"2011-12-01 09:59:00"	0	45	548090017	"r"	"17MAKU1"	-165.262167	54.375833	70	294	"TOKYO"	1	3
18	282	284	0	"2011-12-01 09:59:00"	0	45	548090017	"r"	"17MAKU1"	-165.262167	54.375833	70	294	"PANAMA CANAL"	1	3
23	90	90	0	"2011-12-01 09:59:00"	0	25	636069210	"r"	"17MBAL1"	-166.319638	54.434422	79	299	"CN YAN > CA PRR"	1	3
23	90	90	0	"2011-12-01 09:59:00"	0	25	636069210	"r"	"17MBAL1"	-166.319638	54.434422	79	299	"CA PRR > CA VAN"	1	3
23	90	90	0	"2011-12-01 09:59:00"	0	25	636069210	"r"	"17MBAL1"	-166.319638	54.434422	79	299	"CA VAN > US SEA"	1	3
23	90	90	0	"2011-12-01 09:59:00"	0	25	636069210	"r"	"17MBAL1"	-166.319638	54.434422	79	299	"US SEA > JP YKH"	1	3
23	90	90	0	"2011-12-01 09:59:00"	0	25	636069210	"r"	"17MBAL1"	-166.319638	54.434422	79	299	"US SEA > JP YOK"	1	3
8	69	64	127	"2011-12-01 10:00:00"	0	12	366389048	"r"	"17MAKU1"	-165.290287	54.153058	38	25	"SEATTLE"	1	1
23	90	90	0	"2011-12-01 10:00:00"	0	25	636069210	"r"	"17MBAL1"	-166.31653	54.43441	79	299	"CN YAN > CA PRR"	1	1
23	90	90	0	"2011-12-01 10:00:00"	0	25	636069210	"r"	"17MBAL1"	-166.31653	54.43441	79	299	"CA PRR > CA VAN"	1	1
23	90	90	0	"2011-12-01 10:00:00"	0	25	636069210	"r"	"17MBAL1"	-166.31653	54.43441	79	299	"CA VAN > US SEA"	1	1
23	90	90	0	"2011-12-01 10:00:00"	0	25	636069210	"r"	"17MBAL1"	-166.31653	54.43441	79	299	"US SEA > JP YKH"	1	1
23	90	90	0	"2011-12-01 10:00:00"	0	25	636069210	"r"	"17MBAL1"	-166.31653	54.43441	79	299	"US SEA > JP YOK"	1	1
22	271	271	0	"2011-12-01 10:00:00"	0	15	357009204	"r"	"17MBAL1"	-167.04257	54.487945	71	298	"JP TYO"	1	1
22	271	271	0	"2011-12-01 10:00:00"	0	15	357009204	"r"	"17MBAL1"	-167.04257	54.487945	71	298	"BALBOA"	1	1
20	88	87	0	"2011-12-01 10:00:00"	0	29	477000669	"r"	"17MBAL1"	-165.682335	54.400842	71	260	"SEATTLE USA"	1	1
20	88	87	0	"2011-12-01 10:00:00"	0	29	477000669	"r"	"17MBAL1"	-165.682335	54.400842	71	260	"OAKLAND USA"	1	1
20	88	87	0	"2011-12-01 10:00:00"	0	29	477000669	"r"	"17MBAL1"	-165.682335	54.400842	71	260	"BALBOA PANAMA"	1	1
20	88	87	0	"2011-12-01 10:00:00"	0	29	477000669	"r"	"17MBAL1"	-165.682335	54.400842	71	260	"SAVANNAH  USA"	1	1
20	88	87	0	"2011-12-01 10:00:00"	0	29	477000669	"r"	"17MBAL1"	-165.682335	54.400842	71	260	"NORFOLK USA"	1	1
20	88	87	0	"2011-12-01 10:00:00"	0	29	477000669	"r"	"17MBAL1"	-165.682335	54.400842	71	260	"NEW YORK USA"	1	1
20	88	87	0	"2011-12-01 10:00:00"	0	29	477000669	"r"	"17MBAL1"	-165.682335	54.400842	71	260	"HALIFAX"	1	1
18	282	285	0	"2011-12-01 10:00:00"	0	45	548090017	"r"	"17MAKU1"	-165.267167	54.3765	70	294	"TOKYO"	1	1
18	282	285	0	"2011-12-01 10:00:00"	0	45	548090017	"r"	"17MAKU1"	-165.267167	54.3765	70	294	"PANAMA CANAL"	1	1
9	44	511	128	"2011-12-01 10:00:00"	15	20	366879017	"r"	"17MBAL1"	-166.40424	54.036753	52	32	"DUTCH HARBOR"	1	1
11	260	259	0	"2011-12-01 10:00:00"	0	49	356004704	"r"	"17MFAL1"	-162.59034	54.20286	70	225	"MISUSHIMA,JP"	1	1
11	273	273	0	"2011-12-01 10:00:00"	0	48	372040049	"r"	"17MFAL1"	-162.775633	54.144533	70	225	"PAKISTAN"	1	1
12	277	278	0	"2011-12-01 10:58:59"	0	48	372040049	"r"	"17MFAL1"	-163.08235	54.16355	70	225	"PAKISTAN"	0.0166666666666657	3
8	59	63	0	"2011-12-01 11:00:00"	0	12	366389048	"r"	"17MAKU1"	-165.080827	54.214043	38	25	"SEATTLE"	1	1
20	99	100	0	"2011-12-01 11:00:00"	0	29	477000669	"r"	"17MAKU1"	-165.131417	54.353012	71	260	"SEATTLE USA"	1	1
20	99	100	0	"2011-12-01 11:00:00"	0	29	477000669	"r"	"17MAKU1"	-165.131417	54.353012	71	260	"OAKLAND USA"	1	1
20	99	100	0	"2011-12-01 11:00:00"	0	29	477000669	"r"	"17MAKU1"	-165.131417	54.353012	71	260	"BALBOA PANAMA"	1	1
20	99	100	0	"2011-12-01 11:00:00"	0	29	477000669	"r"	"17MAKU1"	-165.131417	54.353012	71	260	"SAVANNAH  USA"	1	1
20	99	100	0	"2011-12-01 11:00:00"	0	29	477000669	"r"	"17MAKU1"	-165.131417	54.353012	71	260	"NORFOLK USA"	1	1
20	99	100	0	"2011-12-01 11:00:00"	0	29	477000669	"r"	"17MAKU1"	-165.131417	54.353012	71	260	"NEW YORK USA"	1	1
20	99	100	0	"2011-12-01 11:00:00"	0	29	477000669	"r"	"17MAKU1"	-165.131417	54.353012	71	260	"HALIFAX"	1	1
9	47	511	128	"2011-12-01 11:00:00"	15	20	366879017	"r"	"17MBAL1"	-166.212403	54.140438	52	32	"DUTCH HARBOR"	1	1
18	280	281	0	"2011-12-01 11:00:00"	0	45	548090017	"r"	"17MBAL1"	-165.773833	54.431167	70	294	"TOKYO"	1	1
18	280	281	0	"2011-12-01 11:00:00"	0	45	548090017	"r"	"17MBAL1"	-165.773833	54.431167	70	294	"PANAMA CANAL"	1	1
16	103	105	0	"2011-12-01 11:00:00"	0	25	636069210	"r"	"17MBAL1"	-165.806553	54.398417	79	299	"CN YAN > CA PRR"	1	1
16	103	105	0	"2011-12-01 11:00:00"	0	25	636069210	"r"	"17MBAL1"	-165.806553	54.398417	79	299	"CA PRR > CA VAN"	1	1
16	103	105	0	"2011-12-01 11:00:00"	0	25	636069210	"r"	"17MBAL1"	-165.806553	54.398417	79	299	"CA VAN > US SEA"	1	1
16	103	105	0	"2011-12-01 11:00:00"	0	25	636069210	"r"	"17MBAL1"	-165.806553	54.398417	79	299	"US SEA > JP YKH"	1	1
16	103	105	0	"2011-12-01 11:00:00"	0	25	636069210	"r"	"17MBAL1"	-165.806553	54.398417	79	299	"US SEA > JP YOK"	1	1
12	278	278	0	"2011-12-01 11:30:00"	0	48	372040049	"r"	"17MFAL1"	-163.251467	54.178067	70	225	"PAKISTAN"	0	2
10	47	511	128	"2011-12-01 11:30:00"	15	20	366879017	"r"	"17MBAL1"	-166.108357	54.19198	52	32	"DUTCH HARBOR"	0	2
8	66	68	0	"2011-12-01 11:30:00"	0	12	366389048	"r"	"17MAKU1"	-164.973372	54.243372	38	25	"SEATTLE"	0	2
18	277	280	0	"2011-12-01 11:30:00"	0	45	548090017	"r"	"17MBAL1"	-166.038	54.455467	70	294	"TOKYO"	0	2
18	277	280	0	"2011-12-01 11:30:00"	0	45	548090017	"r"	"17MBAL1"	-166.038	54.455467	70	294	"PANAMA CANAL"	0	2
14	100	100	0	"2011-12-01 11:30:00"	0	25	636069210	"r"	"17MAKU1"	-165.587968	54.372708	79	299	"CN YAN > CA PRR"	0	2
14	100	100	0	"2011-12-01 11:30:00"	0	25	636069210	"r"	"17MAKU1"	-165.587968	54.372708	79	299	"CA PRR > CA VAN"	0	2
14	100	100	0	"2011-12-01 11:30:00"	0	25	636069210	"r"	"17MAKU1"	-165.587968	54.372708	79	299	"CA VAN > US SEA"	0	2
14	100	100	0	"2011-12-01 11:30:00"	0	25	636069210	"r"	"17MAKU1"	-165.587968	54.372708	79	299	"US SEA > JP YKH"	0	2
14	100	100	0	"2011-12-01 11:30:00"	0	25	636069210	"r"	"17MAKU1"	-165.587968	54.372708	79	299	"US SEA > JP YOK"	0	2
18	110	109	0	"2011-12-01 11:59:00"	0	29	477000669	"r"	"17MFAL1"	-164.617988	54.290537	71	260	"SEATTLE USA"	1	3
18	110	109	0	"2011-12-01 11:59:00"	0	29	477000669	"r"	"17MFAL1"	-164.617988	54.290537	71	260	"OAKLAND USA"	1	3
18	110	109	0	"2011-12-01 11:59:00"	0	29	477000669	"r"	"17MFAL1"	-164.617988	54.290537	71	260	"BALBOA PANAMA"	1	3
18	110	109	0	"2011-12-01 11:59:00"	0	29	477000669	"r"	"17MFAL1"	-164.617988	54.290537	71	260	"SAVANNAH  USA"	1	3
18	110	109	0	"2011-12-01 11:59:00"	0	29	477000669	"r"	"17MFAL1"	-164.617988	54.290537	71	260	"NORFOLK USA"	1	3
18	110	109	0	"2011-12-01 11:59:00"	0	29	477000669	"r"	"17MFAL1"	-164.617988	54.290537	71	260	"NEW YORK USA"	1	3
18	110	109	0	"2011-12-01 11:59:00"	0	29	477000669	"r"	"17MFAL1"	-164.617988	54.290537	71	260	"HALIFAX"	1	3
19	274	275	0	"2011-12-01 11:59:00"	0	45	548090017	"r"	"17MBAL1"	-166.288333	54.466	70	294	"TOKYO"	1	3
19	274	275	0	"2011-12-01 11:59:00"	0	45	548090017	"r"	"17MBAL1"	-166.288333	54.466	70	294	"PANAMA CANAL"	1	3
9	61	511	128	"2011-12-01 11:59:00"	15	20	366879017	"r"	"17MBAL1"	-166.002928	54.235928	52	32	"DUTCH HARBOR"	1	3
1	2283	23	0	"2011-12-01 12:01:00"	0	38	367460205	"r"	"17MDUT1"	-166.511067	53.906355	NA	NA	NA	2	1
102	360	206	0	"2011-12-01 12:12:00"	15	27	367407439	"r"	"17MKIN1"	-162.327553	55.059357	30	19	NA	13	1
14	277	279	0	"2011-12-01 12:30:00"	0	40	477313600	"r"	"17MFAL1"	-164.620117	54.309217	70	225	"XINSHA,CHINA"	0	2
14	95	97	0	"2011-12-01 12:30:00"	0	50	311003015	"r"	"17MBAL1"	-167.874595	54.591268	70	186	"TACOMA,USA"	0	2
14	95	97	0	"2011-12-01 12:30:00"	0	50	311003015	"r"	"17MBAL1"	-167.874595	54.591268	70	186	"PORT ANGELES"	0	2
14	95	97	0	"2011-12-01 12:30:00"	0	50	311003015	"r"	"17MBAL1"	-167.874595	54.591268	70	186	"TACOMA,USA"	0	2
14	95	97	0	"2011-12-01 12:30:00"	0	50	311003015	"r"	"17MBAL1"	-167.874595	54.591268	70	186	"VANCOUVER,BC"	0	2
14	95	97	0	"2011-12-01 12:30:00"	0	50	311003015	"r"	"17MBAL1"	-167.874595	54.591268	70	186	"KAOSHIUNG,TAIWAN"	0	2
14	95	97	0	"2011-12-01 12:30:00"	0	50	311003015	"r"	"17MBAL1"	-167.874595	54.591268	70	186	"KAOSHIUNG"	0	2
12	78	72	0	"2011-12-01 12:30:00"	0	46	303030086	"r"	"17MFAL1"	-163.45871	54.574292	70	61	"KING COVE"	0	2
12	78	72	0	"2011-12-01 12:30:00"	0	46	303030086	"r"	"17MFAL1"	-163.45871	54.574292	70	61	"SAND PT"	0	2
12	78	72	0	"2011-12-01 12:30:00"	0	46	303030086	"r"	"17MFAL1"	-163.45871	54.574292	70	61	"SEATTLE"	0	2
12	78	72	0	"2011-12-01 12:30:00"	0	46	303030086	"r"	"17MFAL1"	-163.45871	54.574292	70	61	"SAND POINT AK"	0	2
7	68	70	129	"2011-12-01 12:30:00"	0	12	366389048	"r"	"17MAKU1"	-164.781362	54.296983	38	25	"SEATTLE"	0	2
9	121	511	128	"2011-12-01 12:30:00"	15	20	366879017	"r"	"17MAKU1"	-165.874977	54.235087	52	32	"DUTCH HARBOR"	0	2
19	274	275	0	"2011-12-01 12:30:00"	0	45	548090017	"r"	"17MBAL1"	-166.576417	54.477783	70	294	"TOKYO"	0	2
19	274	275	0	"2011-12-01 12:30:00"	0	45	548090017	"r"	"17MBAL1"	-166.576417	54.477783	70	294	"PANAMA CANAL"	0	2
20	276	276	0	"2011-12-01 12:59:00"	0	45	548090017	"r"	"17MBAL1"	-166.834067	54.489767	70	294	"TOKYO"	1	3
20	276	276	0	"2011-12-01 12:59:00"	0	45	548090017	"r"	"17MBAL1"	-166.834067	54.489767	70	294	"PANAMA CANAL"	1	3
15	102	106	0	"2011-12-01 12:59:00"	0	25	636069210	"r"	"17MAKU1"	-164.966058	54.31346	79	299	"CN YAN > CA PRR"	1	3
15	102	106	0	"2011-12-01 12:59:00"	0	25	636069210	"r"	"17MAKU1"	-164.966058	54.31346	79	299	"CA PRR > CA VAN"	1	3
15	102	106	0	"2011-12-01 12:59:00"	0	25	636069210	"r"	"17MAKU1"	-164.966058	54.31346	79	299	"CA VAN > US SEA"	1	3
15	102	106	0	"2011-12-01 12:59:00"	0	25	636069210	"r"	"17MAKU1"	-164.966058	54.31346	79	299	"US SEA > JP YKH"	1	3
15	102	106	0	"2011-12-01 12:59:00"	0	25	636069210	"r"	"17MAKU1"	-164.966058	54.31346	79	299	"US SEA > JP YOK"	1	3
10	125	511	128	"2011-12-01 12:59:00"	15	20	366879017	"r"	"17MAKU1"	-165.762158	54.190878	52	32	"DUTCH HARBOR"	1	3
11	72	73	0	"2011-12-01 13:00:00"	0	46	303030086	"r"	"17MFAL1"	-163.301177	54.602718	70	61	"KING COVE"	1	1
11	72	73	0	"2011-12-01 13:00:00"	0	46	303030086	"r"	"17MFAL1"	-163.301177	54.602718	70	61	"SAND PT"	1	1
11	72	73	0	"2011-12-01 13:00:00"	0	46	303030086	"r"	"17MFAL1"	-163.301177	54.602718	70	61	"SEATTLE"	1	1
11	72	73	0	"2011-12-01 13:00:00"	0	46	303030086	"r"	"17MFAL1"	-163.301177	54.602718	70	61	"SAND POINT AK"	1	1
14	93	97	0	"2011-12-01 13:00:00"	0	50	311003015	"r"	"17MBAL1"	-167.672372	54.576325	70	186	"TACOMA,USA"	1	1
14	93	97	0	"2011-12-01 13:00:00"	0	50	311003015	"r"	"17MBAL1"	-167.672372	54.576325	70	186	"PORT ANGELES"	1	1
14	93	97	0	"2011-12-01 13:00:00"	0	50	311003015	"r"	"17MBAL1"	-167.672372	54.576325	70	186	"TACOMA,USA"	1	1
14	93	97	0	"2011-12-01 13:00:00"	0	50	311003015	"r"	"17MBAL1"	-167.672372	54.576325	70	186	"VANCOUVER,BC"	1	1
