"SOG"	"COG"	"Heading"	"ROT"	"BaseDateTime"	"Status"	"VoyageID"	"MMSI"	"ReceiverType"	"ReceiverID"	"coords.x1"	"coords.x2"	"VesselType"	"Length"	"Destination"	"min_timediff"	"interval"
9	181	183	127	"2009-10-04 16:00:00"	0	1805	367352000	"r"	"17PAKU1"	-165.708267	54.197067	30	30	"AKUTAN"	1	1
4	313	511	128	"2009-10-04 16:00:00"	0	24	303429000	"r"	"17PAKU1"	-165.403395	54.756362	30	37	"SW ALASKA"	1	1
9	244	242	0	"2009-10-04 16:00:00"	7	1810	367141390	"r"	"17PFAL1"	-164.33075	54.433567	5	37	"I"	1	1
3	205	511	128	"2009-10-04 16:00:00"	7	34	367046940	"r"	"17PDUT1"	-166.498653	54.056008	30	40	"AKUTAN AK"	1	1
10	83	80	0	"2009-10-04 16:00:00"	0	2498	368219000	"r"	"17PKIN1"	-162.259322	55.005655	0	54	"DUTCH HARBOR AK"	1	1
9	111	112	0	"2009-10-04 16:00:00"	15	5	338104000	"r"	"17PUGA1"	-166.599738	54.141555	30	15	NA	1	1
10	44	42	0	"2009-10-04 16:00:00"	0	939	303648000	"r"	"17PFAL1"	-162.84723	54.746043	30	37	"AKUTAN AK"	1	1
20	274	272	0	"2009-10-04 16:00:00"	0	2651	218075000	"r"	"17PAKU1"	-165.82345	54.4056	79	333	"KAOHSIUNG"	1	1
13	271	273	0	"2009-10-04 16:00:00"	0	1808	371965000	"r"	"17PUGA1"	-167.610333	54.452917	70	190	"SPORE (BUNKERING)"	1	1
11	213	206	0	"2009-10-04 16:00:00"	7	2655	338140000	"r"	"17PAKU1"	-165.5679	55.069933	30	46	"-"	1	1
10	206	205	129	"2009-10-04 16:00:00"	0	2656	367149760	"r"	"17PAKU1"	-165.212743	55.197592	30	38	"DUTCH"	1	1
10	87	83	129	"2009-10-04 16:00:00"	7	614	367124090	"r"	"17PAKU1"	-165.003143	54.362427	30	37	"FISHING COD"	1	1
11	337	511	128	"2009-10-04 16:00:00"	7	2654	367018620	"r"	"17PFAL1"	-163.370803	54.826283	33	33	"FISHING GROUNDS"	1	1
9	257	256	0	"2009-10-04 16:30:00"	0	1805	367352000	"r"	"17PAKU1"	-165.734983	54.132917	30	30	"AKUTAN"	0	2
9	246	241	129	"2009-10-04 16:30:00"	7	1810	367141390	"r"	"17PAKU1"	-164.437967	54.4029	5	37	"I"	0	2
12	145	511	128	"2009-10-04 16:30:00"	0	45	369959000	"r"	"17PAKU1"	-164.907167	54.377	99	60	"DUTCH HARBOR"	0	2
10	91	80	0	"2009-10-04 16:30:00"	7	614	367124090	"r"	"17PAKU1"	-164.863373	54.363258	30	37	"FISHING COD"	0	2
4	287	511	128	"2009-10-04 16:30:00"	0	24	303429000	"r"	"17PAKU1"	-165.44547	54.771745	30	37	"SW ALASKA"	0	2
8	10	511	128	"2009-10-04 16:30:00"	7	2654	367018620	"r"	"17PFAL1"	-163.374837	54.90046	33	33	"FISHING GROUNDS"	0	2
9	74	75	127	"2009-10-04 16:30:00"	7	42	367405000	"r"	"17PFAL1"	-163.69011	54.512167	3	45	"AKUTAN..AK"	0	2
9	210	511	128	"2009-10-04 16:30:00"	7	2650	367124070	"r"	"17PAKU1"	-166.21245	54.292517	30	48	"-"	0	2
6	270	511	128	"2009-10-04 16:30:00"	0	931	366950140	"r"	"17PFAL1"	-163.908875	54.627068	30	30	"CRAB GROUNDS"	0	2
1	337	310	0	"2009-10-04 16:30:00"	0	22	366819310	"r"	"17PBAL1"	-165.710667	53.694583	30	76	NA	0	2
10	210	203	129	"2009-10-04 16:30:00"	0	2656	367149760	"r"	"17PAKU1"	-165.27509	55.125258	30	38	"DUTCH"	0	2
10	208	204	0	"2009-10-04 16:30:00"	7	2655	338140000	"r"	"17PAKU1"	-165.635817	54.995933	30	46	"-"	0	2
10	41	44	0	"2009-10-04 16:30:00"	0	939	303648000	"r"	"17PFAL1"	-162.749682	54.809908	30	37	"AKUTAN AK"	0	2
3	58	53	0	"2009-10-04 16:30:00"	0	31	303158000	"r"	"17PUGA1"	-166.534368	54.014183	0	39	"AKUTAN ALASKA"	0	2
3	48	511	128	"2009-10-04 16:30:00"	0	46	367332000	"r"	"17PBAL1"	-166.4921	54.046767	0	28	"FISHING GROUNDS"	0	2
3	188	511	128	"2009-10-04 16:30:00"	7	34	367046940	"r"	"17PAKU1"	-166.523855	54.03235	30	40	"AKUTAN AK"	0	2
12	280	280	0	"2009-10-04 16:30:00"	0	2652	477640100	"r"	"17PAKU1"	-164.507	54.302283	79	157	"SENDAI ,JAPAN"	0	2
2	220	224	129	"2009-10-04 16:30:00"	15	5	338104000	"r"	"17PUGA1"	-166.575537	54.130613	30	15	NA	0	2
8	177	511	128	"2009-10-04 16:30:00"	0	2657	316003483	"r"	"17PAKU1"	-166.551837	55.132537	52	33	"DUTCH HRB."	0	2
20	274	275	0	"2009-10-04 16:30:00"	0	2651	218075000	"r"	"17PUGA1"	-166.104912	54.415777	79	333	"KAOHSIUNG"	0	2
9	254	253	127	"2009-10-04 17:30:00"	8	1812	368609000	"r"	"17PAKU1"	-164.56036	54.35797	0	3	"TOGIAK"	0	2
5	131	511	128	"2009-10-04 17:30:00"	0	46	367332000	"r"	"17PBAL1"	-166.4801	54.086633	0	28	"FISHING GROUNDS"	0	2
3	60	511	128	"2009-10-04 17:30:00"	7	34	367046940	"r"	"17PAKU1"	-166.51368	54.01687	30	40	"AKUTAN AK"	0	2
8	265	511	128	"2009-10-04 17:30:00"	0	931	366950140	"r"	"17PAKU1"	-164.106692	54.610868	30	30	"CRAB GROUNDS"	0	2
3	259	511	128	"2009-10-04 17:30:00"	0	24	303429000	"r"	"17PAKU1"	-165.549553	54.779112	30	37	"SW ALASKA"	0	2
21	273	269	0	"2009-10-04 17:30:00"	0	2651	218075000	"r"	"17PUGA1"	-166.679058	54.434903	79	333	"KAOHSIUNG"	0	2
12	339	511	128	"2009-10-04 17:30:00"	7	2654	367018620	"r"	"17PFAL1"	-163.422482	55.052305	33	33	"FISHING GROUNDS"	0	2
9	86	85	127	"2009-10-04 17:30:00"	7	614	367124090	"r"	"17PAKU1"	-164.609343	54.369305	30	37	"FISHING COD"	0	2
8	65	511	128	"2009-10-04 17:30:00"	0	10	368565000	"r"	"17PUGA1"	-166.528392	54.103762	30	30	"AKUTAN AK."	0	2
13	281	278	0	"2009-10-04 17:30:00"	0	2658	477683000	"r"	"17PFAL1"	-162.940175	54.159695	70	226	"KAGOSHIMA JAPAN"	0	2
8	214	511	128	"2009-10-04 17:30:00"	7	2650	367124070	"r"	"17PUGA1"	-166.348367	54.171183	30	48	"-"	0	2
6	196	196	0	"2009-10-04 17:30:00"	7	1801	338526000	"r"	"17PUGA1"	-166.571267	53.865667	20	56	"SEATTLE WASHINGTON"	0	2
11	97	511	128	"2009-10-04 17:30:00"	0	45	369959000	"r"	"17PAKU1"	-164.643	54.277833	99	60	"DUTCH HARBOR"	0	2
8	175	511	128	"2009-10-04 17:30:00"	0	2657	316003483	"r"	"17PAKU1"	-166.54049	55.001023	52	33	"DUTCH HRB."	0	2
3	14	7	0	"2009-10-04 17:30:00"	0	31	303158000	"r"	"17PUGA1"	-166.482992	54.052512	0	39	"AKUTAN ALASKA"	0	2
1	342	307	127	"2009-10-04 17:30:00"	0	22	366819310	"r"	"17PAKU1"	-165.718733	53.702633	30	76	NA	0	2
11	269	265	0	"2009-10-04 17:30:00"	7	1810	367141390	"r"	"17PAKU1"	-164.702933	54.35915	5	37	"I"	0	2
14	278	277	0	"2009-10-04 17:30:00"	0	2659	356619000	"r"	"17PFAL1"	-163.039317	54.164233	70	175	"KAMAISHI. JAPAN"	0	2
9	139	511	128	"2009-10-04 17:30:00"	15	2653	366906730	"r"	"17PUGA1"	-166.612297	54.019468	0	25	"HOME"	0	2
9	73	70	129	"2009-10-04 17:30:00"	7	42	367405000	"r"	"17PFAL1"	-163.437978	54.550845	3	45	"AKUTAN..AK"	0	2
9	201	203	0	"2009-10-04 17:30:00"	0	2656	367149760	"r"	"17PAKU1"	-165.394822	54.9766	30	38	"DUTCH"	0	2
10	205	202	0	"2009-10-04 17:30:00"	7	2655	338140000	"r"	"17PAKU1"	-165.748383	54.879	30	46	"-"	0	2
10	44	44	0	"2009-10-04 17:30:00"	0	939	303648000	"r"	"17PKIN1"	-162.520607	54.922647	30	37	"AKUTAN AK"	0	2
9	183	511	128	"2009-10-04 17:59:00"	15	2653	366906730	"r"	"17PDUT1"	-166.575113	53.95538	0	25	"HOME"	1	3
13	281	278	0	"2009-10-04 18:00:00"	0	2660	357321000	"r"	"17PFAL1"	-162.725578	54.147535	70	190	"TIANJIN CH INA"	1	1
8	177	511	128	"2009-10-04 18:00:00"	0	2657	316003483	"r"	"17PAKU1"	-166.532065	54.9377	52	33	"DUTCH HRB."	1	1
3	357	352	129	"2009-10-04 18:00:00"	0	31	303158000	"r"	"17PUGA1"	-166.489837	54.079755	0	39	"AKUTAN ALASKA"	1	1
1	323	263	129	"2009-10-04 18:00:00"	0	22	366819310	"r"	"17PUGA1"	-165.723467	53.707233	30	76	NA	1	1
11	269	264	0	"2009-10-04 18:00:00"	7	1810	367141390	"r"	"17PAKU1"	-164.851767	54.357683	5	37	"I"	1	1
11	100	511	128	"2009-10-04 18:00:00"	0	45	369959000	"r"	"17PAKU1"	-164.495833	54.264833	99	60	"DUTCH HARBOR"	1	1
13	279	279	0	"2009-10-04 18:00:00"	0	2659	356619000	"r"	"17PFAL1"	-163.221583	54.179333	70	175	"KAMAISHI. JAPAN"	1	1
10	183	511	128	"2009-10-04 18:00:00"	15	2653	366906730	"r"	"17PBAL1"	-166.575438	53.952783	0	25	"HOME"	1	1
9	47	48	129	"2009-10-04 18:00:00"	15	5	338104000	"r"	"17PBAL1"	-166.489435	54.162722	30	15	NA	1	1
9	75	77	0	"2009-10-04 18:00:00"	7	42	367405000	"r"	"17PFAL1"	-163.312243	54.569105	3	45	"AKUTAN..AK"	1	1
10	207	201	0	"2009-10-04 18:00:00"	0	2656	367149760	"r"	"17PAKU1"	-165.448192	54.904995	30	38	"DUTCH"	1	1
12	281	281	0	"2009-10-04 18:00:00"	0	2652	477640100	"r"	"17PAKU1"	-165.04195	54.347083	79	157	"SENDAI ,JAPAN"	1	1
13	278	275	0	"2009-10-04 18:00:00"	0	2658	477683000	"r"	"17PFAL1"	-163.12132	54.176558	70	226	"KAGOSHIMA JAPAN"	1	1
5	207	202	0	"2009-10-04 18:00:00"	7	2655	338140000	"r"	"17PAKU1"	-165.812483	54.8056	30	46	"-"	1	1
3	15	511	128	"2009-10-04 18:00:00"	7	34	367046940	"r"	"17PUGA1"	-166.497603	54.03998	30	40	"AKUTAN AK"	1	1
20	272	272	0	"2009-10-04 18:00:00"	0	2651	218075000	"r"	"17PUGA1"	-166.970065	54.443708	79	333	"KAOHSIUNG"	1	1
3	80	511	128	"2009-10-04 18:00:00"	0	24	303429000	"r"	"17PAKU1"	-165.52651	54.771072	30	37	"SW ALASKA"	1	1
11	250	243	129	"2009-10-04 18:00:00"	8	1812	368609000	"r"	"17PAKU1"	-164.697342	54.333415	0	3	"TOGIAK"	1	1
10	68	68	0	"2009-10-04 18:00:00"	0	939	303648000	"r"	"17PKIN1"	-162.409965	54.975342	30	37	"AKUTAN AK"	1	1
3	192	511	128	"2009-10-04 18:00:00"	0	46	367332000	"r"	"17PUGA1"	-166.476033	54.056517	0	28	"FISHING GROUNDS"	1	1
8	64	511	128	"2009-10-04 18:00:00"	0	10	368565000	"r"	"17PUGA1"	-166.423428	54.129238	30	30	"AKUTAN AK."	1	1
7	208	511	128	"2009-10-04 18:00:00"	7	2650	367124070	"r"	"17PUGA1"	-166.4028	54.1148	30	48	"-"	1	1
10	198	200	127	"2009-10-04 18:58:59"	0	2656	367149760	"r"	"17PAKU1"	-165.552495	54.759083	30	38	"DUTCH"	0.0166666666666657	3
20	273	271	0	"2009-10-04 18:58:59"	0	2651	218075000	"r"	"17PAKU1"	-167.531022	54.458407	79	333	"KAOHSIUNG"	0.0166666666666657	3
13	279	277	0	"2009-10-04 18:58:59"	0	2660	357321000	"r"	"17PFAL1"	-163.080602	54.179542	70	190	"TIANJIN CH INA"	0.0166666666666657	3
3	95	511	128	"2009-10-04 18:58:59"	0	24	303429000	"r"	"17PAKU1"	-165.440082	54.768423	30	37	"SW ALASKA"	0.0166666666666657	3
11	214	211	0	"2009-10-04 18:58:59"	7	2655	338140000	"r"	"17PUGA1"	-165.946333	54.684033	30	46	"-"	0.0166666666666657	3
10	281	277	0	"2009-10-04 18:58:59"	8	1812	368609000	"r"	"17PAKU1"	-164.99659	54.35897	0	3	"TOGIAK"	0.0166666666666657	3
3	230	511	128	"2009-10-04 18:58:59"	0	46	367332000	"r"	"17PUGA1"	-166.521867	54.01525	0	28	"FISHING GROUNDS"	0.0166666666666657	3
8	67	511	128	"2009-10-04 18:58:59"	0	10	368565000	"r"	"17PUGA1"	-166.221162	54.17816	30	30	"AKUTAN AK."	0.0166666666666657	3
13	278	278	0	"2009-10-04 18:58:59"	0	2652	477640100	"r"	"17PAKU1"	-165.381533	54.390233	79	157	"SENDAI ,JAPAN"	0.0166666666666657	3
4	187	511	128	"2009-10-04 18:58:59"	7	34	367046940	"r"	"17PUGA1"	-166.491717	54.075857	30	40	"AKUTAN AK"	0.0166666666666657	3
22	282	285	0	"2009-10-04 18:58:59"	0	2661	477719000	"r"	"17PFAL1"	-162.62315	54.1271	70	276	"PUSAN"	0.0166666666666657	3
9	282	272	0	"2009-10-04 18:58:59"	7	1810	367141390	"r"	"17PAKU1"	-165.128617	54.364433	5	37	"I"	0.0166666666666657	3
2	146	131	127	"2009-10-04 18:58:59"	15	5	338104000	"r"	"17PAKU1"	-166.456312	54.170072	30	15	NA	0.0166666666666657	3
4	202	199	0	"2009-10-04 18:58:59"	0	31	303158000	"r"	"17PUGA1"	-166.493655	54.041253	0	39	"AKUTAN ALASKA"	0.0166666666666657	3
9	78	77	0	"2009-10-04 18:58:59"	7	42	367405000	"r"	"17PFAL1"	-163.067547	54.606592	3	45	"AKUTAN..AK"	0.0166666666666657	3
8	192	511	128	"2009-10-04 18:58:59"	7	2650	367124070	"r"	"17PUGA1"	-166.449983	53.99695	30	48	"-"	0.0166666666666657	3
1	331	287	129	"2009-10-04 18:58:59"	0	22	366819310	"r"	"17PUGA1"	-165.735133	53.718333	30	76	NA	0.0166666666666657	3
8	178	511	128	"2009-10-04 19:00:00"	0	2657	316003483	"r"	"17PUGA1"	-166.523277	54.805365	52	33	"DUTCH HRB."	1	1
13	277	276	0	"2009-10-04 19:00:00"	0	2658	477683000	"r"	"17PFAL1"	-163.481787	54.20551	70	226	"KAGOSHIMA JAPAN"	1	1
11	58	511	128	"2009-10-04 19:00:00"	0	45	369959000	"r"	"17PFAL1"	-164.1895	54.241833	99	60	"DUTCH HARBOR"	1	1
10	199	199	0	"2009-10-04 19:00:00"	0	2656	367149760	"r"	"17PBAL1"	-165.55397	54.756582	30	38	"DUTCH"	1	1
13	278	275	0	"2009-10-04 19:00:00"	0	2660	357321000	"r"	"17PFAL1"	-163.086675	54.180108	70	190	"TIANJIN CH INA"	1	1
20	273	271	0	"2009-10-04 19:00:00"	0	2651	218075000	"r"	"17PBAL1"	-167.540875	54.458683	79	333	"KAOHSIUNG"	1	1
3	103	511	128	"2009-10-04 19:00:00"	0	24	303429000	"r"	"17PAKU1"	-165.438647	54.768315	30	37	"SW ALASKA"	1	1
9	68	511	128	"2009-10-04 19:00:00"	0	931	366950140	"r"	"17PAKU1"	-164.138358	54.602098	30	30	"CRAB GROUNDS"	1	1
11	215	212	0	"2009-10-04 19:00:00"	7	2655	338140000	"r"	"17PUGA1"	-165.949267	54.681617	30	46	"-"	1	1
10	281	277	0	"2009-10-04 19:00:00"	8	1812	368609000	"r"	"17PAKU1"	-165.001303	54.359538	0	3	"TOGIAK"	1	1
3	231	511	128	"2009-10-04 19:00:00"	0	46	367332000	"r"	"17PBAL1"	-166.5229	54.014717	0	28	"FISHING GROUNDS"	1	1
8	67	511	128	"2009-10-04 19:00:00"	0	10	368565000	"r"	"17PUGA1"	-166.217743	54.178982	30	30	"AKUTAN AK."	1	1
13	277	277	0	"2009-10-04 19:00:00"	0	2652	477640100	"r"	"17PAKU1"	-165.387883	54.39085	79	157	"SENDAI ,JAPAN"	1	1
4	183	511	128	"2009-10-04 19:00:00"	7	34	367046940	"r"	"17PDUT1"	-166.491888	54.07474	30	40	"AKUTAN AK"	1	1
9	282	272	0	"2009-10-04 19:00:00"	7	1810	367141390	"r"	"17PAKU1"	-165.13285	54.364917	5	37	"I"	1	1
2	153	131	129	"2009-10-04 19:00:00"	15	5	338104000	"r"	"17PBAL1"	-166.455992	54.169657	30	15	NA	1	1
4	204	199	0	"2009-10-04 19:00:00"	0	31	303158000	"r"	"17PAKU1"	-166.494358	54.040248	0	39	"AKUTAN ALASKA"	1	1
8	192	511	128	"2009-10-04 19:00:00"	7	2650	367124070	"r"	"17PBAL1"	-166.45075	53.9949	30	48	"-"	1	1
22	278	280	0	"2009-10-04 19:30:00"	0	2661	477719000	"r"	"17PFAL1"	-162.946233	54.1598	70	276	"PUSAN"	0	2
11	203	202	0	"2009-10-04 19:30:00"	7	2655	338140000	"r"	"17PAKU1"	-166.0198	54.601133	30	46	"-"	0	2
5	58	511	128	"2009-10-04 19:30:00"	0	46	367332000	"r"	"17PUGA1"	-166.533417	54.01535	0	28	"FISHING GROUNDS"	0	2
13	281	277	0	"2009-10-04 19:30:00"	0	2652	477640100	"r"	"17PAKU1"	-165.575883	54.408517	79	157	"SENDAI ,JAPAN"	0	2
8	69	511	128	"2009-10-04 19:30:00"	0	10	368565000	"r"	"17PUGA1"	-166.109518	54.205047	30	30	"AKUTAN AK."	0	2
4	190	511	128	"2009-10-04 19:30:00"	7	34	367046940	"r"	"17PUGA1"	-166.491832	54.043963	30	40	"AKUTAN AK"	0	2
9	279	271	127	"2009-10-04 19:30:00"	8	1812	368609000	"r"	"17PAKU1"	-165.138208	54.372522	0	3	"TOGIAK"	0	2
3	163	511	128	"2009-10-04 19:30:00"	0	24	303429000	"r"	"17PAKU1"	-165.427325	54.745383	30	37	"SW ALASKA"	0	2
13	278	276	0	"2009-10-04 19:30:00"	0	2660	357321000	"r"	"17PFAL1"	-163.27827	54.194693	70	190	"TIANJIN CH INA"	0	2
3	221	223	0	"2009-10-04 19:30:00"	0	31	303158000	"r"	"17PUGA1"	-166.523687	54.016037	0	39	"AKUTAN ALASKA"	0	2
8	193	511	128	"2009-10-04 19:30:00"	7	2650	367124070	"r"	"17PUGA1"	-166.476117	53.93115	30	48	"-"	0	2
9	283	270	129	"2009-10-04 19:30:00"	7	1810	367141390	"r"	"17PAKU1"	-165.266317	54.380117	5	37	"I"	0	2
1	337	81	127	"2009-10-04 19:30:00"	0	22	366819310	"r"	"17PUGA1"	-165.7403	53.7255	30	76	NA	0	2
8	181	511	128	"2009-10-04 19:30:00"	0	2657	316003483	"r"	"17PUGA1"	-166.524483	54.735818	52	33	"DUTCH HRB."	0	2
11	60	511	128	"2009-10-04 19:30:00"	0	45	369959000	"r"	"17PAKU1"	-164.044833	54.2925	99	60	"DUTCH HARBOR"	0	2
9	85	511	128	"2009-10-04 19:30:00"	0	931	366950140	"r"	"17PFAL1"	-164.011863	54.619692	30	30	"CRAB GROUNDS"	0	2
10	198	200	0	"2009-10-04 19:30:00"	0	2656	367149760	"r"	"17PAKU1"	-165.601168	54.675148	30	38	"DUTCH"	0	2
9	256	511	128	"2009-10-04 20:04:00"	15	1799	368217000	"r"	"17PKIN1"	-162.245658	55.010448	30	33	NA	5	1
9	35	31	129	"2009-10-04 20:30:00"	7	42	367405000	"r"	"17PFAL1"	-162.81259	54.772587	3	45	"AKUTAN..AK"	0	2
12	275	273	0	"2009-10-04 20:30:00"	0	2652	477640100	"r"	"17PUGA1"	-165.916083	54.436983	79	157	"SENDAI ,JAPAN"	0	2
3	213	511	128	"2009-10-04 20:30:00"	7	34	367046940	"r"	"17PAKU1"	-166.549473	54.005833	30	40	"AKUTAN AK"	0	2
11	201	205	0	"2009-10-04 20:30:00"	7	2655	338140000	"r"	"17PUGA1"	-166.132533	54.440717	30	46	"-"	0	2
3	44	511	128	"2009-10-04 20:30:00"	0	46	367332000	"r"	"17PAKU1"	-166.487233	54.04805	0	28	"FISHING GROUNDS"	0	2
10	277	271	0	"2009-10-04 20:30:00"	8	1812	368609000	"r"	"17PAKU1"	-165.39275	54.392425	0	3	"TOGIAK"	0	2
3	202	511	128	"2009-10-04 20:30:00"	0	24	303429000	"r"	"17PBAL1"	-165.412162	54.70217	30	37	"SW ALASKA"	0	2
4	251	511	128	"2009-10-04 20:30:00"	0	931	366950140	"r"	"17PFAL1"	-163.9047	54.626277	30	30	"CRAB GROUNDS"	0	2
9	350	511	128	"2009-10-04 20:30:00"	15	1799	368217000	"r"	"17PKIN1"	-162.315657	55.050598	30	33	NA	0	2
9	194	193	0	"2009-10-04 20:30:00"	15	5	338104000	"r"	"17PUGA1"	-166.485087	54.082103	30	15	NA	0	2
8	174	511	128	"2009-10-04 20:30:00"	0	2657	316003483	"r"	"17PUGA1"	-166.498693	54.600315	52	33	"DUTCH HRB."	0	2
3	195	193	0	"2009-10-04 20:30:00"	0	31	303158000	"r"	"17PUGA1"	-166.561647	53.971077	0	39	"AKUTAN ALASKA"	0	2
8	103	511	128	"2009-10-04 20:30:00"	0	10	368565000	"r"	"17PAKU1"	-165.903788	54.234213	30	30	"AKUTAN AK."	0	2
12	28	28	0	"2009-10-04 20:30:00"	7	1801	338526000	"r"	"17PUGA1"	-166.565933	53.94465	20	56	"SEATTLE WASHINGTON"	0	2
13	279	279	0	"2009-10-04 20:30:00"	0	2660	357321000	"r"	"17PFAL1"	-163.640017	54.230257	70	190	"TIANJIN CH INA"	0	2
10	280	273	127	"2009-10-04 20:30:00"	7	1810	367141390	"r"	"17PAKU1"	-165.534867	54.403433	5	37	"I"	0	2
9	202	204	0	"2009-10-04 20:30:00"	7	2662	367109910	"r"	"17PAKU1"	-165.389863	55.278882	0	50	"FISHING GROUNDS"	0	2
22	277	279	0	"2009-10-04 20:30:00"	0	2661	477719000	"r"	"17PAKU1"	-163.571267	54.20625	70	276	"PUSAN"	0	2
10	204	205	0	"2009-10-04 20:30:00"	0	2656	367149760	"r"	"17PBAL1"	-165.692568	54.524935	30	38	"DUTCH"	0	2
3	125	125	127	"2009-10-04 20:30:00"	0	22	366819310	"r"	"17PUGA1"	-165.699917	53.71515	30	76	NA	0	2
13	279	278	127	"2009-10-04 20:30:00"	0	2658	477683000	"r"	"17PAKU1"	-164.036705	54.258352	70	226	"KAGOSHIMA JAPAN"	0	2
9	44	43	129	"2009-10-04 21:00:00"	7	42	367405000	"r"	"17PFAL1"	-162.731167	54.832158	3	45	"AKUTAN..AK"	1	1
9	278	271	0	"2009-10-04 21:00:00"	7	1810	367141390	"r"	"17PAKU1"	-165.656717	54.4141	5	37	"I"	1	1
11	61	511	128	"2009-10-04 21:00:00"	0	45	369959000	"r"	"17PFAL1"	-163.630472	54.431972	99	60	"DUTCH HARBOR"	1	1
9	97	511	128	"2009-10-04 21:00:00"	0	931	366950140	"r"	"17PFAL1"	-163.878057	54.617007	30	30	"CRAB GROUNDS"	1	1
1	339	108	0	"2009-10-04 21:00:00"	0	22	366819310	"r"	"17PUGA1"	-165.69335	53.7168	30	76	NA	1	1
22	281	282	0	"2009-10-04 21:00:00"	0	2661	477719000	"r"	"17PAKU1"	-163.875983	54.2359	70	276	"PUSAN"	1	1
9	207	208	0	"2009-10-04 21:00:00"	7	2662	367109910	"r"	"17PAKU1"	-165.442937	55.211122	0	50	"FISHING GROUNDS"	1	1
12	272	274	0	"2009-10-04 21:00:00"	0	2652	477640100	"r"	"17PUGA1"	-166.083917	54.440567	79	157	"SENDAI ,JAPAN"	1	1
3	168	511	128	"2009-10-04 21:00:00"	7	34	367046940	"r"	"17PUGA1"	-166.547623	53.9813	30	40	"AKUTAN AK"	1	1
9	205	205	0	"2009-10-04 21:00:00"	7	2655	338140000	"r"	"17PUGA1"	-166.193517	54.36035	30	46	"-"	1	1
10	209	210	0	"2009-10-04 21:00:00"	0	2656	367149760	"r"	"17PAKU1"	-165.75221	54.456335	30	38	"DUTCH"	1	1
14	280	282	0	"2009-10-04 21:00:00"	0	2659	356619000	"r"	"17PAKU1"	-164.35	54.276083	70	175	"KAMAISHI. JAPAN"	1	1
1	97	511	128	"2009-10-04 21:00:00"	0	46	367332000	"r"	"17PUGA1"	-166.472467	54.05215	0	28	"FISHING GROUNDS"	1	1
5	28	511	128	"2009-10-04 21:00:00"	0	24	303429000	"r"	"17PAKU1"	-165.427557	54.703645	30	37	"SW ALASKA"	1	1
8	174	511	128	"2009-10-04 21:00:00"	0	2657	316003483	"r"	"17PUGA1"	-166.486575	54.530293	52	33	"DUTCH HRB."	1	1
4	207	204	0	"2009-10-04 21:00:00"	0	31	303158000	"r"	"17PBAL1"	-166.574852	53.951692	0	39	"AKUTAN ALASKA"	1	1
9	280	274	0	"2009-10-04 21:00:00"	8	1812	368609000	"r"	"17PAKU1"	-165.523203	54.404767	0	3	"TOGIAK"	1	1
11	24	22	0	"2009-10-04 21:00:00"	7	1801	338526000	"r"	"17PUGA1"	-166.515267	54.03385	20	56	"SEATTLE WASHINGTON"	1	1
9	191	192	0	"2009-10-04 21:00:00"	15	5	338104000	"r"	"17PUGA1"	-166.512067	54.006295	30	15	NA	1	1
20	276	278	0	"2009-10-04 21:58:59"	0	2667	371062000	"r"	"17PFAL1"	-162.44297	54.119045	70	279	"KR KWANGYANG"	0.0166666666666657	3
3	300	511	128	"2009-10-04 21:58:59"	0	24	303429000	"r"	"17PBAL1"	-165.442838	54.755458	30	37	"SW ALASKA"	0.0166666666666657	3
9	153	511	128	"2009-10-04 21:58:59"	7	2665	367765000	"r"	"17PBAL1"	-167.324212	54.640942	0	30	"FISHING GROUNDS"	0.0166666666666657	3
9	233	230	0	"2009-10-04 21:58:59"	7	1810	367141390	"r"	"17PAKU1"	-165.867317	54.333017	5	37	"I"	0.0166666666666657	3
23	281	284	0	"2009-10-04 21:58:59"	0	2661	477719000	"r"	"17PAKU1"	-164.5022	54.312833	70	276	"PUSAN"	0.0166666666666657	3
1	355	131	0	"2009-10-04 21:58:59"	0	22	366819310	"r"	"17PUGA1"	-165.696167	53.729167	30	76	NA	0.0166666666666657	3
12	61	511	128	"2009-10-04 21:58:59"	0	45	369959000	"r"	"17PFAL1"	-163.336833	54.532167	99	60	"DUTCH HARBOR"	0.0166666666666657	3
9	204	207	0	"2009-10-04 21:58:59"	7	2662	367109910	"r"	"17PAKU1"	-165.573513	55.072335	0	50	"FISHING GROUNDS"	0.0166666666666657	3
4	236	511	128	"2009-10-04 21:58:59"	7	34	367046940	"r"	"17PUGA1"	-166.590347	53.936218	30	40	"AKUTAN AK"	0.0166666666666657	3
14	274	277	0	"2009-10-04 21:58:59"	0	2664	538090365	"r"	"17PFAL1"	-162.524433	54.121333	70	290	"POHANG,S,KOREA"	0.0166666666666657	3
13	274	274	0	"2009-10-04 21:58:59"	0	2660	357321000	"r"	"17PAKU1"	-164.184417	54.27357	70	190	"TIANJIN CH INA"	0.0166666666666657	3
3	216	218	0	"2009-10-04 21:58:59"	0	2656	367149760	"r"	"17PUGA1"	-165.829492	54.395428	30	38	"DUTCH"	0.0166666666666657	3
10	340	340	0	"2009-10-04 21:58:59"	0	30	367170350	"r"	"17PUGA1"	-166.566192	53.963872	30	54	"FISHING GROUNDS"	0.0166666666666657	3
19	274	275	0	"2009-10-04 21:58:59"	0	2666	308653000	"r"	"17PFAL1"	-162.948533	54.1486	70	180	"ULSAN"	0.0166666666666657	3
